Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.27     0.00    25000     0.00     0.00  ast::FromClause::~FromClause()
  0.00      1.27     0.00    25000     0.00     0.00  Planner::make_one_rel(std::shared_ptr<Query>, Context*)
  0.00      1.27     0.00    25000     0.00     0.00  Planner::generate_select_plan(std::shared_ptr<Query>, Context*)
  0.00      1.27     0.00    25000     0.00     0.00  Planner::physical_optimization(std::shared_ptr<Query>, Context*)
  0.00      1.27     0.00    25000     0.00     0.00  QlManager::run_dml(std::unique_ptr<AbstractExecutor, std::default_delete<AbstractExecutor> >)
  0.00      1.27     0.00    25000     0.00     0.00  SeqScanExecutor::is_end() const
  0.00      1.27     0.00    25000     0.00     0.00  ProjectionExecutor::cols() const
  0.00      1.27     0.00    25000     0.00     0.00  TransactionManager::ShouldVersionWrites(Transaction*) const
  0.00      1.27     0.00    25000     0.00     0.00  NestedLoopJoinExecutor::cols() const
  0.00      1.27     0.00    25000     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ast::SelectStmt, std::allocator<void>, std::vector<std::shared_ptr<ast::Col>, std::allocator<std::shared_ptr<ast::Col> > >&, std::vector<std::shared_ptr<ast::SelectItem>, std::allocator<std::shared_ptr<ast::SelectItem> > >&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::vector<std::shared_ptr<ast::BinaryExpr>, std::allocator<std::shared_ptr<ast::BinaryExpr> > >&, std::shared_ptr<ast::OrderBy>&, std::vector<std::shared_ptr<ast::Col>, std::allocator<std::shared_ptr<ast::Col> > >&, std::vector<std::shared_ptr<ast::HavingExpr>, std::allocator<std::shared_ptr<ast::HavingExpr> > >&, int&>(ast::SelectStmt*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, std::vector<std::shared_ptr<ast::Col>, std::allocator<std::shared_ptr<ast::Col> > >&, std::vector<std::shared_ptr<ast::SelectItem>, std::allocator<std::shared_ptr<ast::SelectItem> > >&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::vector<std::shared_ptr<ast::BinaryExpr>, std::allocator<std::shared_ptr<ast::BinaryExpr> > >&, std::shared_ptr<ast::OrderBy>&, std::vector<std::shared_ptr<ast::Col>, std::allocator<std::shared_ptr<ast::Col> > >&, std::vector<std::shared_ptr<ast::HavingExpr>, std::allocator<std::shared_ptr<ast::HavingExpr> > >&, int&)
  0.00      1.27     0.00    25000     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<DMLPlan, std::allocator<void>, PlanTag, std::shared_ptr<Plan>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Value, std::allocator<Value> >, std::vector<Condition, std::allocator<Condition> >, std::vector<SetClause, std::allocator<SetClause> > >(DMLPlan*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, PlanTag&&, std::shared_ptr<Plan>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::vector<Value, std::allocator<Value> >&&, std::vector<Condition, std::allocator<Condition> >&&, std::vector<SetClause, std::allocator<SetClause> >&&)
  0.00      1.27     0.00    25000     0.00     0.00  std::_Sp_counted_ptr_inplace<ProjectionPlan, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    25000     0.00     0.00  std::_Sp_counted_ptr_inplace<ProjectionPlan, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    25000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::FromClause, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    25000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::FromClause, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    25000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::SelectStmt, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    25000     0.00     0.00  std::vector<IxIndexHandle*, std::allocator<IxIndexHandle*> >::reserve(unsigned long)
  0.00      1.27     0.00    25000     0.00     0.00  std::vector<std::shared_ptr<ast::Col>, std::allocator<std::shared_ptr<ast::Col> > >::~vector()
  0.00      1.27     0.00    25000     0.00     0.00  std::shared_ptr<ProjectionPlan> std::dynamic_pointer_cast<ProjectionPlan, Plan>(std::shared_ptr<Plan> const&)
  0.00      1.27     0.00    20000     0.00     0.00  IndexScanExecutor::NextBatch(std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > >&, unsigned long)
  0.00      1.27     0.00    20000     0.00     0.00  Analyze::check_column(std::vector<ColMeta, std::allocator<ColMeta> > const&, TabCol)
  0.00      1.27     0.00    20000     0.00     0.00  NestedLoopJoinExecutor::is_end() const
  0.00      1.27     0.00    20000     0.00     0.00  std::vector<ColMeta const*, std::allocator<ColMeta const*> >::reserve(unsigned long)
  0.00      1.27     0.00    20000     0.00     0.00  std::vector<std::shared_ptr<ast::SetClause>, std::allocator<std::shared_ptr<ast::SetClause> > >::~vector()
  0.00      1.27     0.00    15713     0.00     0.00  IxNodeHandle::insert_pairs(int, char const*, Rid const*, int)
  0.00      1.27     0.00    15432     0.00     0.00  RmFileHandle::insert_record(char*, Context*)
  0.00      1.27     0.00    15432     0.00     0.00  TransactionManager::UnregisterPhysicalInsert(int, Rid const&, Transaction*)
  0.00      1.27     0.00    15432     0.00     0.00  InsertLogRecord::serialize(char*) const
  0.00      1.27     0.00    15432     0.00     0.00  std::_Hashtable<long, std::pair<long const, std::unique_ptr<RmRecord, std::default_delete<RmRecord> > >, std::allocator<std::pair<long const, std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > >, std::__detail::_Select1st, std::equal_to<long>, std::hash<long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<long const, std::unique_ptr<RmRecord, std::default_delete<RmRecord> > >, false>*, unsigned long)
  0.00      1.27     0.00    15402     0.00     0.00  IxIndexHandle::insert_entry(char const*, Rid const&, Transaction*)
  0.00      1.27     0.00    15000     0.00     0.00  LockManager::lock_IX_on_table(Transaction*, int)
  0.00      1.27     0.00    15000     0.00     0.00  InsertExecutor::Next()
  0.00      1.27     0.00    15000     0.00     0.00  InsertExecutor::~InsertExecutor()
  0.00      1.27     0.00    15000     0.00     0.00  IndexScanExecutor::nextTuple()
  0.00      1.27     0.00    15000     0.00     0.00  TransactionManager::RegisterPhysicalInsert(int, Rid const&, Transaction*)
  0.00      1.27     0.00    15000     0.00     0.00  ast::StringLit::~StringLit()
  0.00      1.27     0.00    15000     0.00     0.00  IndexScanExecutor::tupleLen() const
  0.00      1.27     0.00    15000     0.00     0.00  std::_Hashtable<TransactionManager::PhysicalInsertKey, std::pair<TransactionManager::PhysicalInsertKey const, long>, std::allocator<std::pair<TransactionManager::PhysicalInsertKey const, long> >, std::__detail::_Select1st, std::equal_to<TransactionManager::PhysicalInsertKey>, TransactionManager::PhysicalInsertKeyHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<TransactionManager::PhysicalInsertKey const, long>, true>*, unsigned long)
  0.00      1.27     0.00    15000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::InsertStmt, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    15000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::InsertStmt, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    15000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::StringLit, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    15000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::StringLit, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    15000     0.00     0.00  void std::vector<std::pair<IxIndexHandle*, std::vector<char, std::allocator<char> > >, std::allocator<std::pair<IxIndexHandle*, std::vector<char, std::allocator<char> > > > >::_M_realloc_append<IxIndexHandle*&, std::vector<char, std::allocator<char> > >(IxIndexHandle*&, std::vector<char, std::allocator<char> >&&)
  0.00      1.27     0.00    10052     0.00     0.00  std::_Sp_counted_ptr_inplace<std::deque<Page*, std::allocator<Page*> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    10052     0.00     0.00  std::_Sp_counted_ptr_inplace<std::deque<Page*, std::allocator<Page*> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    10000     0.00     0.00  UpdateExecutor::~UpdateExecutor()
  0.00      1.27     0.00    10000     0.00     0.00  UpdateLogRecord::~UpdateLogRecord()
  0.00      1.27     0.00    10000     0.00     0.00  NestedLoopJoinExecutor::advance_to_next_match()
  0.00      1.27     0.00    10000     0.00     0.00  ast::UpdateStmt::~UpdateStmt()
  0.00      1.27     0.00    10000     0.00     0.00  ast::SetClause::~SetClause()
  0.00      1.27     0.00    10000     0.00     0.00  Analyze::get_clause(std::vector<std::shared_ptr<ast::BinaryExpr>, std::allocator<std::shared_ptr<ast::BinaryExpr> > > const&, std::vector<Condition, std::allocator<Condition> >&)
  0.00      1.27     0.00    10000     0.00     0.00  Analyze::check_clause(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<Condition, std::allocator<Condition> >&)
  0.00      1.27     0.00    10000     0.00     0.00  Analyze::get_all_cols(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<ColMeta, std::allocator<ColMeta> >&)
  0.00      1.27     0.00    10000     0.00     0.00  TabMeta::get_col(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      1.27     0.00    10000     0.00     0.00  QlManager::run_cmd_utility(std::shared_ptr<Plan>, long*, Context*)
  0.00      1.27     0.00    10000     0.00     0.00  SeqScanExecutor::cols() const
  0.00      1.27     0.00    10000     0.00     0.00  UpdateLogRecord::serialize(char*) const
  0.00      1.27     0.00    10000     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<DMLPlan, std::allocator<void>, PlanTag, std::shared_ptr<Plan>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Value, std::allocator<Value> >, std::vector<Condition, std::allocator<Condition> >&, std::vector<SetClause, std::allocator<SetClause> >&>(DMLPlan*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, PlanTag&&, std::shared_ptr<Plan>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Value, std::allocator<Value> >&&, std::vector<Condition, std::allocator<Condition> >&, std::vector<SetClause, std::allocator<SetClause> >&)
  0.00      1.27     0.00    10000     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<OtherPlan, std::allocator<void>, PlanTag, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(OtherPlan*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, PlanTag&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      1.27     0.00    10000     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ScanPlan, std::allocator<void>, PlanTag, SmManager*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Condition, std::allocator<Condition> >&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(ScanPlan*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, PlanTag&&, SmManager*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Condition, std::allocator<Condition> >&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<OtherPlan, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<OtherPlan, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::UpdateStmt, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::UpdateStmt, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::SetClause, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00    10000     0.00     0.00  std::_Sp_counted_ptr_inplace<ast::SetClause, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00    10000     0.00     0.00  std::__detail::_MakeUniq<RmRecord>::__single_object std::make_unique<RmRecord, RmRecord&>(RmRecord&)
  0.00      1.27     0.00     5043     0.00     0.00  (anonymous namespace)::make_index_key(RmRecord const&, IndexMeta const&)
  0.00      1.27     0.00     5043     0.00     0.00  std::__detail::_Map_base<std::thread::id, std::pair<std::thread::id const, std::deque<Transaction*, std::allocator<Transaction*> > >, std::allocator<std::pair<std::thread::id const, std::deque<Transaction*, std::allocator<Transaction*> > > >, std::__detail::_Select1st, std::equal_to<std::thread::id>, std::hash<std::thread::id>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](std::thread::id&&)
  0.00      1.27     0.00     5026     0.00     0.00  Transaction::Transaction(long, IsolationLevel)
  0.00      1.27     0.00     5026     0.00     0.00  TransactionManager::release_transaction(Transaction*)
  0.00      1.27     0.00     5026     0.00     0.00  TransactionManager::begin(Transaction*, LogManager*, IsolationLevel, bool)
  0.00      1.27     0.00     5026     0.00     0.00  std::_Sp_counted_ptr_inplace<std::unordered_set<LockDataId, std::hash<LockDataId>, std::equal_to<LockDataId>, std::allocator<LockDataId> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00     5026     0.00     0.00  std::_Sp_counted_ptr_inplace<std::unordered_set<LockDataId, std::hash<LockDataId>, std::equal_to<LockDataId>, std::allocator<LockDataId> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      1.27     0.00     5026     0.00     0.00  std::_Sp_counted_ptr_inplace<std::deque<WriteRecord*, std::allocator<WriteRecord*> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      1.27     0.00     5026     0.00     0.00  std::_Sp_counted_ptr_inplace<std::deque<WriteRecord*, std::allocator<WriteRecord*> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
